client_id,valeur_vie_client_eur,revenu_mensuel_recurrent_eur,sieges_souscrits,utilisateurs_actifs,taille_entreprise_ge,plan_ent,fonctionnalites_utilisees,delai_reponse_support_h,taille_entreprise_tpe,plan_str,taille_entreprise_pme
CLI-003348,5644.0,129.86,9,5,0,0,3,37.3,1,1,0
CLI-004711,2188.0,381.27,13,12,0,0,9,16.6,0,0,1
CLI-003497,107599.0,7718.74,190,58,0,0,9,6.7,0,0,0
CLI-004798,4134.0,840.26,46,20,0,0,4,13.9,0,0,1
CLI-001353,126906.0,2120.05,51,37,0,0,6,0.5,0,0,1
CLI-002284,300.0,23.73,1,1,0,0,7,10.5,1,0,0
CLI-003479,2039.0,63.77,6,3,0,0,3,36.5,1,1,0
CLI-000333,26659.0,1354.61,54,21,0,0,8,18.5,0,0,1
CLI-004187,1214.0,211.47,28,2,0,0,0,35.8,0,1,1
CLI-000553,7421.0,377.1,16,1,0,0,0,10.5,0,0,1
CLI-003649,32855.0,2003.33,50,24,0,0,10,7.5,0,0,1
CLI-004298,272949.0,9790.13,107,38,0,1,15,7.5,0,0,0
CLI-004864,149953.0,2949.51,54,29,0,0,6,10.5,0,0,0
CLI-000815,19490.0,1398.16,58,34,0,0,5,14.1,0,0,1
CLI-002397,4118.0,135.74,11,7,0,0,4,29.8,1,1,0
CLI-001021,456.0,32.68,4,1,0,0,1,33.6,1,1,0
CLI-003039,232195.0,18877.64,217,155,0,1,14,2.4,0,0,0
CLI-004673,2011.0,163.47,4,3,0,0,7,4.8,1,0,0
CLI-002982,12841.0,372.86,13,4,0,0,6,7.2,0,0,1
CLI-000027,12526.0,636.49,23,16,0,0,7,14.2,0,0,1
CLI-004287,7667.0,1168.82,49,28,0,0,7,12.9,0,0,1
CLI-002374,773.0,134.74,11,7,0,0,4,11.9,0,1,1
CLI-002279,1450.0,117.9,11,0,0,0,0,26.4,1,1,0
CLI-000305,767.0,93.59,8,5,0,0,4,28.7,1,1,0
CLI-002481,14783.0,621.65,52,42,0,0,7,22.4,0,1,1
CLI-004924,158649.0,4116.48,46,39,0,1,22,4.4,0,0,1
CLI-000236,5002.0,210.36,9,7,0,0,8,9.1,1,0,0
CLI-000934,9765.0,1190.81,69,54,0,0,8,10.5,0,0,0
CLI-004573,744737.0,27521.69,390,226,1,1,18,4.1,0,0,0
CLI-003284,2240.0,68.28,5,4,0,0,3,19.2,1,1,0
CLI-004537,34588.0,2636.3,110,91,0,0,7,6.0,0,0,0
CLI-001465,46035.0,4010.04,47,35,0,1,18,0.5,0,0,1
CLI-003562,407.0,20.68,2,1,0,0,3,25.3,1,1,0
CLI-002893,17430.0,850.22,11,9,0,1,19,1.3,1,0,0
CLI-001081,24176.0,2680.28,49,19,0,1,10,1.4,0,0,0
CLI-003570,12601.0,139.7,5,3,0,0,11,5.5,1,0,0
CLI-004171,14091.0,859.23,42,25,0,0,9,6.1,0,0,0
CLI-003093,300.0,19.51,2,1,0,0,4,10.5,1,1,0
CLI-003983,24302.0,1347.12,49,34,0,0,7,9.6,0,0,1
CLI-001950,5558.0,282.42,10,7,0,0,6,15.0,1,0,0
CLI-003185,529798.0,58735.95,819,199,1,1,8,2.8,0,0,0
CLI-001842,38640.0,1884.9,34,27,0,0,19,2.2,0,0,1
CLI-003141,382432.0,46638.01,688,529,1,1,19,4.4,0,0,0
CLI-002019,180705.0,9182.15,204,91,0,0,3,10.5,0,0,0
CLI-002678,7494.0,2284.71,26,22,0,1,23,2.8,0,0,1
CLI-001137,5956.0,726.32,20,9,0,0,7,6.0,0,0,1
CLI-002743,737.0,128.37,11,4,0,0,1,49.2,0,1,1
CLI-003681,22657.0,2763.07,39,31,0,1,18,1.2,0,0,1
CLI-004534,53253.0,2823.6,56,32,0,0,8,1.6,0,0,1
CLI-002375,5991.0,143.26,5,4,0,0,6,12.2,1,0,0
CLI-001331,6793.0,460.24,14,8,0,0,10,9.4,0,0,1
CLI-000468,4174.0,299.42,7,3,0,0,11,3.9,1,0,0
CLI-004946,8905.0,528.0,44,31,0,0,3,14.5,0,1,1
CLI-004978,39398.0,906.53,33,31,0,0,11,6.6,0,0,1
CLI-004781,82416.0,1322.46,29,17,0,0,13,8.7,0,0,1
CLI-000121,1824.0,123.58,5,3,0,0,8,11.4,1,0,0
CLI-002450,1374.0,104.7,8,3,0,0,3,10.5,1,1,0
CLI-004780,45745.0,1328.24,45,31,0,0,5,11.4,0,0,1
CLI-004786,7998.0,650.28,32,18,0,0,7,10.5,0,0,1
CLI-003825,13202.0,1788.87,47,21,0,0,9,10.5,0,0,1
CLI-001251,82285.0,7167.65,111,7,0,1,1,0.5,0,0,0
CLI-003152,46962.0,1145.41,42,30,0,0,9,15.6,0,0,1
CLI-000302,1310.0,114.1,9,8,0,0,4,21.1,1,1,0
CLI-000256,2729.0,237.74,5,4,0,0,12,9.8,1,0,0
CLI-004915,67644.0,2229.54,32,16,0,1,12,0.5,0,0,0
CLI-001756,9846.0,1500.97,41,24,0,0,12,4.4,0,0,1
CLI-001688,28970.0,2208.1,43,26,0,0,9,0.5,0,0,0
CLI-001574,6564.0,470.84,46,3,0,0,1,13.4,0,1,1
CLI-001725,18310.0,930.41,38,2,0,0,0,17.7,0,0,1
CLI-001238,30177.0,1415.41,120,74,0,0,5,9.8,0,1,0
CLI-003312,3643.0,222.14,5,1,0,0,2,7.0,1,0,0
CLI-000853,237781.0,14498.82,170,103,0,1,15,10.5,0,0,0
CLI-004292,70855.0,2618.45,50,6,0,0,6,4.5,0,0,1
CLI-002836,46315.0,5648.19,98,25,0,1,1,3.5,0,0,0
CLI-000900,12430.0,659.08,56,27,0,0,5,14.3,0,1,1
CLI-004106,290866.0,32246.84,366,293,1,1,25,4.3,0,0,0
CLI-003718,2987.0,331.1,9,2,0,0,12,3.9,1,0,0
CLI-004685,1181311.0,27704.29,292,161,1,1,16,3.6,0,0,0
CLI-001835,53253.0,2497.8,51,44,0,0,5,4.9,0,0,1
CLI-002340,1436.0,60.4,7,1,0,0,1,24.3,1,1,0
CLI-004422,5566.0,754.24,56,18,0,0,4,11.6,0,1,1
CLI-001631,1151.0,127.58,11,2,0,0,1,10.5,1,1,0
CLI-001316,43527.0,3122.48,60,34,0,0,10,9.1,0,0,0
CLI-001100,2668.0,90.39,4,2,0,0,5,12.4,1,0,0
CLI-000124,44814.0,3643.39,188,56,0,0,3,19.0,0,0,0
CLI-000026,2129.0,236.06,12,7,0,0,8,2.1,0,0,1
CLI-004737,332.0,23.81,2,1,0,0,2,19.8,1,1,0
CLI-000400,22382.0,1240.71,56,29,0,0,6,16.3,0,0,1
CLI-003257,2508.0,69.51,6,3,0,0,2,27.4,1,1,0
CLI-001244,2056.0,80.87,7,4,0,0,4,47.7,1,1,0
CLI-004774,12451.0,893.18,64,37,0,0,4,29.2,0,1,0
CLI-002634,166968.0,13574.62,141,76,1,1,12,4.9,0,0,0
CLI-001390,15745.0,1200.08,47,30,0,0,5,11.8,0,0,1
CLI-004926,10240.0,416.24,10,6,0,0,11,2.5,1,0,0
CLI-001662,524.0,106.55,9,4,0,0,2,17.3,1,1,0
CLI-000810,9004.0,244.02,9,7,0,0,5,17.1,1,0,0
CLI-000832,498250.0,14130.73,174,68,0,1,10,0.5,0,0,0
CLI-003866,11849.0,516.06,47,0,0,0,0,10.5,0,1,1
CLI-000565,309715.0,10791.47,134,82,1,1,11,1.8,0,0,0
CLI-003043,8733.0,532.52,23,13,0,0,8,11.9,0,0,1
CLI-003587,7107.0,206.35,5,1,0,0,8,9.7,1,0,0
CLI-001887,4403.0,1215.0,27,16,0,0,5,8.5,0,0,1
CLI-002409,197392.0,8597.23,494,0,1,0,0,7.7,0,0,0
CLI-002480,7330.0,1489.79,38,18,0,0,13,10.5,0,0,1
CLI-002241,14881.0,864.17,34,8,0,0,6,13.2,0,0,0
CLI-004395,59726.0,6621.5,144,105,0,0,10,1.8,0,0,0
CLI-001460,104655.0,7976.79,175,66,0,0,7,7.5,0,0,0
CLI-002980,685.0,18.16,2,1,0,0,2,12.7,1,1,0
CLI-000408,11893.0,1208.61,49,35,0,0,10,18.7,0,0,1
CLI-002642,9734.0,1318.93,28,3,0,0,1,7.4,0,0,1
CLI-004013,504.0,68.35,8,4,0,0,2,23.4,1,1,0
CLI-002033,10900.0,265.85,24,22,0,0,5,16.8,0,1,1
CLI-002702,37508.0,2541.16,108,72,0,0,8,7.1,0,0,0
CLI-000110,14719.0,854.75,36,14,0,0,6,0.5,0,0,0
CLI-003988,10515.0,512.94,10,4,0,0,8,7.2,1,0,0
CLI-004591,26588.0,1351.04,52,43,0,0,9,9.7,0,0,1
CLI-001289,356.0,86.8,4,1,0,0,2,18.8,1,0,0
CLI-002896,3533.0,195.87,7,6,0,0,5,16.6,0,0,1
CLI-003320,262639.0,15251.95,179,99,0,1,7,5.7,0,0,0
CLI-004704,19635.0,3420.81,100,23,0,0,1,13.4,0,0,0
CLI-000093,5355.0,544.2,43,24,0,0,3,22.9,0,1,1
CLI-001267,27657.0,1405.36,51,34,0,0,10,12.5,0,0,1
CLI-001135,579.0,54.34,6,3,0,0,3,20.8,1,1,0
CLI-003463,5567.0,242.47,9,5,0,0,7,8.2,0,0,1
CLI-001551,79713.0,6075.71,168,120,0,0,11,2.4,0,0,0
CLI-001234,300.0,12.41,1,1,0,0,3,10.5,1,1,0
CLI-002427,2457.0,157.72,3,3,0,0,14,1.5,1,0,0
CLI-004026,21762.0,1263.77,49,42,0,0,6,10.5,0,0,1
CLI-001318,131545.0,13368.38,589,226,1,0,5,18.2,0,0,0
CLI-001064,93925.0,2545.38,53,34,0,0,11,6.3,0,0,1
CLI-001036,5019.0,191.29,7,0,0,0,0,11.8,1,0,0
CLI-000416,1355851.0,35945.14,380,260,1,1,16,3.6,0,0,0
CLI-000243,6331.0,514.73,42,26,0,0,5,24.0,0,1,1
CLI-004407,5328.0,129.95,10,5,0,0,3,19.5,0,1,1
CLI-001585,78580.0,1597.15,57,32,0,0,7,10.5,0,0,1
CLI-004446,130830.0,9971.81,477,129,1,0,0,10.2,0,0,0
CLI-002553,27556.0,840.13,32,20,0,0,9,10.5,0,0,0
CLI-002541,6508.0,240.49,10,5,0,0,7,11.6,0,0,1
CLI-000995,44829.0,1607.92,43,26,0,0,11,3.8,0,0,1
CLI-004453,178655.0,3351.88,130,91,0,0,7,11.3,0,0,0
CLI-004098,7310.0,342.87,11,9,0,0,7,8.5,1,0,0
CLI-000364,12710.0,484.39,10,7,0,0,8,13.1,0,0,1
CLI-002102,155712.0,6781.87,152,64,0,0,10,10.5,0,0,0
CLI-003772,132881.0,3057.54,54,37,0,0,11,10.5,0,0,0
CLI-000356,62410.0,3171.24,132,98,0,0,6,10.5,0,0,0
CLI-002025,943.0,47.93,5,2,0,0,3,10.5,1,1,0
CLI-002145,2534.0,515.11,13,9,0,0,6,10.5,0,0,1
CLI-000595,607691.0,32221.15,456,257,1,1,18,4.4,0,0,0
CLI-003003,261131.0,15164.38,301,103,1,0,11,1.7,0,0,0
CLI-003680,116901.0,2851.25,34,5,0,1,3,5.0,0,0,1
CLI-004149,13477.0,483.38,24,11,0,0,3,6.3,0,0,1
CLI-001127,1564.0,73.37,6,2,0,0,0,27.6,1,1,0
CLI-002871,13856.0,1207.01,49,11,0,0,4,10.5,0,0,1
CLI-001080,2781.0,169.55,7,5,0,0,7,20.4,1,0,0
CLI-004775,95630.0,2045.99,45,0,0,0,0,10.1,0,0,1
CLI-003794,103009.0,2791.56,101,81,0,0,6,10.2,0,0,0
CLI-004433,1034832.0,36056.85,430,0,1,1,0,10.5,0,0,0
CLI-002487,8145.0,320.43,23,17,0,0,5,37.7,0,1,1
CLI-001118,7625.0,1859.84,56,20,0,0,11,6.0,0,0,1
CLI-003378,11687.0,1295.63,30,0,0,0,0,14.4,0,0,1
CLI-002383,53633.0,4087.87,47,39,0,1,32,0.5,0,0,1
CLI-003714,4173.0,282.74,10,5,0,0,6,13.3,1,0,0
CLI-000633,53733.0,3854.6,48,0,0,1,0,6.9,0,0,1
CLI-001455,11214.0,455.87,33,8,0,0,4,28.2,0,1,1
CLI-000219,25007.0,1219.87,29,0,0,0,0,7.0,0,0,1
CLI-002104,74860.0,3043.08,39,9,0,1,1,1.6,0,0,0
CLI-003620,4418.0,173.79,6,2,0,0,4,6.1,1,0,0
CLI-002430,22623.0,1225.0,49,29,0,0,7,10.1,0,0,0
CLI-004201,5643.0,983.02,42,12,0,0,4,10.5,0,0,1
CLI-000678,790718.0,41925.64,856,537,1,0,17,8.7,0,0,0
CLI-003208,98711.0,4458.51,172,85,0,0,6,11.7,0,0,0
CLI-004805,209672.0,17046.51,216,40,0,1,4,7.6,0,0,0
CLI-004760,1224.0,124.37,10,2,0,0,2,6.9,0,1,1
CLI-000946,18383.0,1868.21,201,79,0,0,1,47.8,0,1,0
CLI-003567,1651.0,335.6,16,9,0,0,5,10.5,0,0,1
CLI-002813,10457.0,344.65,8,5,0,0,8,5.8,1,0,0
CLI-001360,586.0,24.0,2,1,0,0,2,25.8,1,1,0
CLI-001294,10959.0,1336.52,36,14,0,0,9,6.5,0,0,1
CLI-000057,56705.0,3457.65,114,36,0,0,3,10.9,0,0,0
CLI-003055,99273.0,5044.38,199,123,0,0,8,10.5,0,0,0
CLI-001916,31581.0,7702.8,170,104,0,0,17,10.5,0,0,0
CLI-004741,4340.0,115.05,10,7,0,0,3,29.6,1,1,0
CLI-001339,51128.0,1385.59,58,31,0,0,6,13.8,0,0,1
CLI-000660,15734.0,1199.23,58,5,0,0,2,10.5,0,0,1
CLI-004720,1329.0,95.37,7,5,0,0,3,15.0,1,1,0
CLI-004215,37428.0,5071.61,212,81,0,0,1,20.7,0,0,0
CLI-003667,2690.0,234.29,24,5,0,0,2,22.6,0,1,1
CLI-003190,3605.0,732.67,9,2,0,1,8,9.0,0,0,1
CLI-003287,2601.0,88.12,6,4,0,0,4,34.4,1,1,0
CLI-004463,2708.0,78.62,6,3,0,0,3,23.4,1,1,0
CLI-001215,19262.0,3355.8,171,89,0,0,7,10.5,0,0,0
CLI-000640,7536.0,316.91,11,10,0,0,8,16.1,1,0,0
CLI-002380,41065.0,3129.95,43,27,0,1,14,10.5,0,0,0
CLI-004317,11256.0,1055.9,45,14,0,0,6,9.7,0,0,0
CLI-000935,2415.0,101.57,4,2,0,0,8,12.4,1,0,0
CLI-002048,69221.0,6493.52,75,48,0,1,12,0.5,0,0,0
CLI-000679,1422.0,82.58,2,1,0,0,14,5.1,1,0,0
CLI-000291,126398.0,2202.05,42,12,0,0,8,6.3,0,0,1
CLI-002391,1617.0,197.21,9,6,0,0,6,5.6,1,0,0
CLI-001581,736.0,64.11,6,2,0,0,3,28.0,1,1,0
CLI-002100,13331.0,369.48,7,4,0,0,6,2.1,1,0,0
CLI-001071,20342.0,2756.35,106,64,0,0,8,14.8,0,0,0
CLI-002609,8888.0,516.12,22,10,0,0,6,10.5,0,0,1
CLI-001696,24994.0,1088.59,106,12,0,0,1,10.5,0,1,0
CLI-001873,5362.0,502.97,48,11,0,0,2,13.8,0,1,0
CLI-001549,208077.0,23068.42,313,0,1,1,0,4.8,0,0,0
CLI-000805,30123.0,417.45,6,4,0,1,15,3.7,1,0,0
CLI-002317,1630.0,397.53,10,5,0,0,11,5.0,1,0,0
CLI-000342,300.0,10.41,1,1,0,0,3,45.4,1,1,0
CLI-004569,660688.0,16785.77,193,153,0,1,14,6.9,0,0,0
CLI-001240,46409.0,4353.57,200,0,0,0,0,17.4,0,0,0
CLI-004521,79844.0,6085.66,141,104,0,0,3,4.8,0,0,0
CLI-002426,2729.0,133.13,5,3,0,0,10,14.4,1,0,0
CLI-002334,2379.0,87.93,3,2,0,0,7,12.1,1,0,0
CLI-002810,23088.0,4692.68,61,17,0,1,17,4.0,0,0,0
CLI-000882,3507.0,475.17,57,33,0,0,0,20.8,0,1,1
CLI-002934,1766.0,51.28,4,2,0,0,5,24.4,1,1,0
CLI-001470,6584.0,267.65,9,0,0,0,0,10.2,1,0,0
CLI-004753,902.0,137.46,5,1,0,0,1,9.9,1,0,0
CLI-001864,375161.0,19063.05,450,247,1,0,9,6.6,0,0,0
CLI-004325,2096.0,511.23,52,32,0,0,3,10.5,0,1,1
CLI-001319,341955.0,5957.41,192,93,0,0,7,6.8,0,0,0
CLI-004853,2497.0,108.75,9,6,0,0,3,0.5,1,1,0
CLI-003924,18120.0,2008.85,181,61,0,0,2,36.2,0,1,0
CLI-001663,1290.0,108.0,9,6,0,0,3,27.0,1,1,0
CLI-003980,178229.0,6792.25,149,33,0,0,8,10.5,0,0,0
CLI-003286,6592.0,365.41,35,25,0,0,3,41.8,0,1,1
CLI-002536,30296.0,1539.45,61,15,0,0,6,16.2,0,0,0
CLI-001399,139589.0,10639.37,232,0,1,0,0,10.5,0,0,0
CLI-002473,648.0,23.94,2,1,0,0,3,10.5,1,1,0
CLI-002232,44510.0,3877.17,150,98,0,0,7,15.3,0,0,0
CLI-000745,3150.0,320.08,12,5,0,0,4,7.0,0,0,1
CLI-002535,8477.0,449.49,35,22,0,0,0,5.2,0,1,1
CLI-004264,13557.0,688.85,42,20,0,0,5,10.5,0,0,1
CLI-003189,60728.0,861.15,18,6,0,0,8,5.9,0,0,1
CLI-002523,16499.0,628.76,41,20,0,0,4,14.7,0,1,1
CLI-000396,396.0,68.97,7,4,0,0,1,38.7,1,1,0
CLI-003468,561028.0,5701.5,58,53,0,1,25,2.7,0,0,1
CLI-001377,7636.0,125.0,5,4,0,0,9,19.1,1,0,0
CLI-004973,19110.0,685.44,51,21,0,0,3,23.9,0,1,1
CLI-004783,3378.0,294.23,8,3,0,0,7,0.5,1,0,0
CLI-004372,13490.0,4112.87,53,29,0,1,16,3.1,0,0,1
CLI-002002,19951.0,1351.67,59,9,0,0,2,16.6,0,0,1
CLI-002981,209226.0,17010.24,847,402,1,0,1,14.1,0,0,0
CLI-002923,11602.0,1010.66,43,31,0,0,5,15.0,0,0,1
CLI-000119,300.0,84.66,7,1,0,0,2,25.2,1,1,0
CLI-001085,33610.0,2732.49,117,13,0,0,5,10.5,0,0,0
CLI-002201,6380.0,409.53,42,0,0,0,0,21.7,0,1,1
CLI-003060,11385.0,1735.53,26,17,0,1,23,0.5,0,0,1
CLI-002196,4877.0,396.54,11,2,0,0,1,6.8,0,0,1
CLI-000749,7577.0,840.04,38,17,0,0,4,10.5,0,0,1
CLI-001317,11093.0,614.89,15,12,0,0,15,5.1,0,0,1
CLI-004809,72181.0,1760.51,74,47,0,0,10,12.5,0,0,0
CLI-003213,2738.0,119.25,10,4,0,0,3,33.7,1,1,0
CLI-001132,279798.0,4674.21,167,118,0,0,10,14.4,0,0,0
CLI-002781,723.0,12.41,1,0,0,0,0,25.0,1,1,0
CLI-003168,25527.0,317.66,7,2,0,0,9,10.5,0,0,1
CLI-003981,34319.0,1073.14,24,13,0,0,13,9.2,0,0,1
CLI-002174,541.0,26.37,2,0,0,0,0,26.6,1,1,0
CLI-002024,728.0,24.0,2,1,0,0,4,23.5,1,1,0
CLI-004151,11027.0,1120.68,22,18,0,0,16,10.5,0,0,1
CLI-004363,77310.0,4714.04,168,62,0,0,2,10.5,0,0,0
CLI-003365,1393.0,94.41,4,2,0,0,7,8.7,1,0,0
CLI-001499,13530.0,3300.11,47,31,0,1,19,2.5,0,0,1
CLI-004073,3267.0,102.15,8,5,0,0,5,10.5,1,1,0
CLI-002585,3966.0,120.92,10,5,0,0,5,41.8,1,1,0
CLI-002738,142334.0,4339.46,183,35,0,0,2,15.2,0,0,0
CLI-000438,2633.0,229.37,11,6,0,0,8,12.1,1,0,0
CLI-002208,130750.0,1921.1,37,23,0,0,6,13.6,0,0,1
CLI-002240,27428.0,955.68,31,22,0,0,6,10.5,0,0,1
CLI-002308,6568.0,381.4,17,3,0,0,2,4.8,0,0,1
CLI-004260,43860.0,862.71,30,16,0,0,3,9.1,0,0,1
CLI-001374,9274.0,115.41,8,4,0,0,5,14.1,1,1,0
CLI-000547,3484.0,118.01,5,2,0,0,6,17.6,1,0,0
CLI-001518,4842.0,109.34,8,7,0,0,3,31.8,1,1,0
CLI-003801,1513.0,205.05,9,1,0,0,2,13.2,1,0,0
CLI-001241,3016.0,282.92,10,8,0,0,10,10.5,1,0,0
CLI-001982,5894.0,231.85,5,4,0,0,12,8.1,1,0,0
CLI-001670,3095.0,377.39,13,7,0,0,4,8.6,0,0,1
CLI-003496,407.0,45.07,4,2,0,0,2,19.5,1,1,0
CLI-000672,44823.0,1401.58,30,8,0,0,6,4.8,0,0,1
CLI-004154,10678.0,930.17,25,8,0,0,6,5.4,0,0,1
CLI-004336,345543.0,22178.64,803,627,1,0,4,18.4,0,0,0
CLI-004838,154035.0,11049.85,216,148,0,0,12,3.0,0,0,0
CLI-003694,6460.0,71.62,5,4,0,0,4,33.9,1,1,0
CLI-004065,9187.0,1244.8,17,10,0,1,19,1.4,0,0,1
CLI-003738,31330.0,888.53,33,16,0,0,11,13.3,0,0,1
CLI-003648,31292.0,424.01,29,0,0,0,0,24.3,0,1,1
CLI-002655,44614.0,2176.31,46,28,0,0,10,10.6,0,0,1
CLI-000601,8552.0,142.87,10,6,0,0,1,28.9,1,1,0
CLI-002162,7781.0,287.56,11,10,0,0,7,15.5,1,0,0
CLI-004624,1208.0,113.36,10,5,0,0,3,24.0,1,1,0
CLI-004834,86132.0,5001.85,102,57,0,0,6,5.6,0,0,0
CLI-004866,23715.0,997.26,42,20,0,0,5,10.5,0,0,0
CLI-000474,632.0,38.56,3,2,0,0,4,29.3,1,1,0
CLI-001544,300.0,30.86,3,2,0,0,4,22.1,1,1,0
CLI-004681,23031.0,492.74,20,13,0,0,6,1.3,0,0,1
CLI-004594,54944.0,1218.27,26,3,0,0,5,10.5,0,0,1
CLI-004305,107518.0,8194.96,183,0,1,0,0,6.3,0,0,0
CLI-004023,78272.0,7954.44,211,133,0,0,12,4.6,0,0,0
CLI-002617,35129.0,1044.88,22,9,0,0,5,3.5,0,0,1
CLI-002913,356.0,12.07,1,1,0,0,2,37.9,1,1,0
CLI-004420,3728.0,162.37,7,6,0,0,8,18.2,1,0,0
CLI-000497,2199.0,111.73,8,2,0,0,2,30.1,0,1,1
CLI-000638,551.0,67.19,6,5,0,0,4,14.1,1,1,0
CLI-004923,75018.0,4815.03,94,49,0,0,6,4.5,0,0,0
CLI-001861,5339.0,591.9,38,5,0,0,4,7.9,0,0,1
CLI-004218,2754.0,559.84,24,16,0,0,7,10.5,0,0,1
CLI-003095,5445.0,948.56,42,23,0,0,6,16.3,0,0,1
CLI-004296,3494.0,85.23,7,6,0,0,3,26.5,1,1,0
CLI-000844,1114405.0,59088.28,782,339,1,1,15,3.1,0,0,0
CLI-004347,300.0,17.61,2,0,0,0,0,6.3,1,1,0
CLI-002917,27211.0,1508.38,39,11,0,0,7,4.4,0,0,1
CLI-000515,1226.0,29.32,2,1,0,0,4,31.0,1,1,0
CLI-001992,141063.0,8191.81,99,24,0,1,17,0.5,0,0,0
CLI-000753,122450.0,2074.02,42,25,0,0,12,9.0,0,0,1
CLI-004118,300.0,80.47,8,1,0,0,0,34.3,1,1,0
CLI-003889,39810.0,1618.28,36,20,0,0,13,3.8,0,0,1
CLI-000899,1651.0,223.76,6,2,0,0,8,1.3,1,0,0
CLI-003942,22136.0,1079.8,41,23,0,0,5,17.4,0,0,1
CLI-001919,82030.0,6252.27,135,85,1,0,6,2.6,0,0,0
CLI-002818,2451.0,103.06,2,1,0,0,8,10.5,1,0,0
CLI-003424,1391.0,84.79,7,5,0,0,4,10.5,1,1,0
CLI-003578,5455.0,289.22,22,11,0,0,4,24.3,0,1,1
CLI-003859,1003056.0,30580.97,350,255,1,1,19,0.5,0,0,0
CLI-001705,182004.0,11097.82,251,103,1,0,10,8.1,0,0,0
CLI-002601,21840.0,783.36,33,12,0,0,7,16.6,0,0,1
CLI-003887,5281.0,322.01,11,8,0,0,7,19.9,0,0,1
CLI-002524,23547.0,990.21,19,16,0,0,16,7.1,0,0,1
CLI-002782,15155.0,577.54,51,37,0,0,4,19.7,0,1,1
CLI-000963,142372.0,8681.21,101,26,0,1,14,4.3,0,0,0
CLI-002739,24532.0,1994.48,48,28,0,0,4,10.5,0,0,0
CLI-004202,90170.0,5498.16,57,43,0,1,22,0.5,0,0,1
CLI-000424,51456.0,3486.17,135,80,0,0,3,15.4,0,0,0
CLI-003173,18718.0,1755.9,48,36,0,0,14,0.5,0,0,1
CLI-004445,9100.0,369.91,12,7,0,0,6,15.7,0,0,1
CLI-004424,2381.0,132.0,11,4,0,0,2,17.6,1,1,0
CLI-004315,51741.0,589.71,48,27,0,0,3,38.8,0,1,1
CLI-002245,11369.0,346.61,27,17,0,0,3,20.9,0,1,1
CLI-004330,1103.0,122.3,10,3,0,0,2,24.4,1,1,0
CLI-000187,76174.0,1857.91,39,28,0,0,13,7.3,0,0,1
CLI-001874,23482.0,1245.05,50,15,0,0,6,14.2,0,0,1
CLI-002181,489.0,85.18,7,3,0,0,2,20.5,1,1,0
CLI-004404,151257.0,10850.55,173,42,0,1,1,0.8,0,0,0
CLI-001207,188535.0,6762.39,78,55,0,1,14,10.5,0,0,0
CLI-004131,176371.0,2793.34,55,35,0,0,13,6.1,0,0,1
CLI-002003,9795.0,702.66,29,13,0,0,6,14.4,0,0,1
CLI-003829,35456.0,1544.26,30,22,0,0,16,8.0,0,0,0
CLI-003295,82747.0,7762.4,186,82,1,0,5,5.0,0,0,0
CLI-002289,5275.0,919.05,22,9,0,0,9,3.9,0,0,1
CLI-002341,9616.0,366.48,14,13,0,0,11,9.0,0,0,1
CLI-002182,103340.0,10502.06,217,113,0,0,11,4.6,0,0,0
CLI-001199,3485.0,223.71,10,2,0,0,2,10.8,1,0,0
CLI-004132,12194.0,1351.94,47,24,0,0,9,18.5,0,0,1
CLI-003625,2451.0,213.47,10,3,0,0,5,10.5,0,0,1
CLI-000863,5990.0,429.69,18,8,0,0,10,18.7,0,0,1
CLI-003358,104791.0,2323.52,51,16,0,0,3,10.5,0,0,1
CLI-002331,2610.0,109.74,8,3,0,0,0,32.9,0,1,1
CLI-001479,2024.0,112.22,10,4,0,0,3,33.7,1,1,0
CLI-004687,4385.0,102.83,4,1,0,0,2,18.3,1,0,0
CLI-002780,300.0,43.47,5,1,0,0,4,38.7,1,1,0
CLI-004015,5772.0,97.76,4,2,0,0,6,13.4,1,0,0
CLI-002530,110253.0,2585.66,56,47,0,0,17,10.5,0,0,1
CLI-004018,15103.0,2302.31,52,28,0,0,8,9.0,0,0,1
CLI-000766,47936.0,1193.03,45,18,0,0,5,10.5,0,0,1
CLI-003769,5809.0,708.47,32,19,0,0,9,8.6,0,0,1
CLI-000107,2907.0,73.85,3,2,0,0,6,12.3,1,0,0
CLI-002955,27232.0,5535.0,205,22,0,0,1,5.3,0,0,0
CLI-003984,300.0,21.56,1,1,0,0,4,8.9,1,0,0
CLI-004610,3929.0,319.4,29,14,0,0,4,19.1,0,1,1
CLI-002351,539.0,36.54,3,1,0,0,3,20.7,1,1,0
CLI-001449,588206.0,7797.0,77,51,0,1,18,3.3,0,0,0
CLI-003977,88339.0,3168.54,35,20,0,1,18,3.5,0,0,0
CLI-004145,3720.0,174.47,6,4,0,0,7,7.2,1,0,0
CLI-003092,8287.0,505.32,21,17,0,0,8,8.6,0,0,1
CLI-001143,2476.0,86.26,7,2,0,0,1,13.3,1,1,0
CLI-003736,355.0,22.81,1,1,0,0,4,15.5,1,0,0
CLI-002370,4415.0,925.0,37,29,0,0,10,7.5,0,0,1
CLI-002090,397671.0,37304.99,458,95,1,1,17,0.5,0,0,0
CLI-002038,223494.0,8259.22,164,70,0,0,6,6.2,0,0,0
CLI-002064,945.0,50.12,4,3,0,0,2,26.6,1,1,0
