client_id,churn,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-001083,0,6,25,20,80.0,29,20.1,21,0,1,2,3.4,5,1,2412.49,0.01,0,0.52,0,0,0,1,0,1,0
CLI-001341,0,11,185,101,54.6,13,4.6,6,2,4,0,5.8,5,0,9909.16,0.01,0,0.23,0,1,0,0,0,1,0
CLI-003552,0,21,267,115,43.1,13,4.4,9,6,1,2,4.5,4,0,12910.68,0.0,0,0.35,0,0,1,0,0,0,1
CLI-002019,0,10,204,91,44.6,12,6.3,3,1,1,3,10.5,4,2,9182.15,0.0,0,0.12,0,1,0,0,0,1,0
CLI-001368,0,5,11,6,50.0,14,7.0,6,0,2,0,10.5,5,0,165.0,0.01,0,0.38,0,1,0,0,0,1,0
CLI-001823,0,12,10,6,60.0,13,5.0,18,1,0,0,1.3,5,1,666.47,0.0,0,0.45,0,0,0,1,0,1,0
CLI-004868,0,28,643,202,31.4,3,1.6,6,8,0,5,2.9,3,0,31814.34,0.0,0,0.23,0,0,0,1,0,0,1
CLI-004429,1,3,18,12,66.7,8,2.2,10,1,2,3,4.9,3,3,790.19,0.02,0,0.38,0,0,0,1,1,0,0
CLI-003061,0,14,2,1,50.0,11,3.9,6,1,7,0,0.5,5,0,76.61,0.02,0,0.23,0,0,0,1,0,0,1
CLI-002263,1,21,206,31,15.0,1,0.5,0,1,21,5,10.5,2,0,4957.26,0.03,0,0.0,0,0,0,1,0,0,1
CLI-002806,0,3,46,13,50.0,5,3.1,1,1,1,0,10.5,4,3,1952.88,0.01,0,0.04,0,0,0,1,1,0,0
CLI-000146,0,2,47,20,42.6,6,4.2,6,0,1,7,18.5,2,0,894.45,0.02,0,0.38,1,0,0,0,1,0,0
CLI-004478,0,25,24,21,87.5,81,50.4,19,5,2,1,3.4,5,0,2401.2,0.0,0,0.48,0,0,0,1,0,0,1
CLI-003001,0,6,106,36,34.0,5,1.8,4,2,6,0,9.7,4,0,2736.47,0.03,0,0.25,0,0,0,1,0,1,0
CLI-004409,0,2,22,12,54.5,18,9.0,4,1,1,0,14.0,4,1,288.35,0.02,0,0.5,0,0,0,1,1,0,0
CLI-003425,0,8,1,1,100.0,2,0.3,1,0,4,0,16.5,4,1,10.02,0.02,0,0.12,0,0,0,1,0,1,0
CLI-004434,0,13,107,48,44.9,9,5.65,4,1,0,5,6.5,4,0,4560.0,0.0,0,0.15,0,0,0,1,0,0,1
CLI-000744,0,8,21,5,23.8,4,0.2,3,2,2,2,1.2,3,0,950.18,0.01,0,0.12,1,0,0,0,0,1,0
CLI-001032,1,20,460,130,28.3,4,0.5,18,4,8,6,4.2,2,0,41945.48,0.01,0,0.45,1,0,0,0,0,0,1
CLI-001729,1,13,34,0,0.0,0,0.0,0,0,33,9,18.9,2,0,722.12,0.08,1,0.0,1,0,0,0,0,0,1
CLI-000628,0,10,1,1,100.0,20,4.2,3,2,0,4,32.6,2,0,10.41,0.0,0,0.38,0,0,0,1,0,1,0
CLI-004119,0,17,338,183,54.1,18,7.2,16,5,1,3,1.8,4,0,29358.0,0.0,0,0.4,0,0,1,0,0,0,1
CLI-000569,0,14,10,2,20.0,5,1.1,1,3,2,1,20.0,3,0,131.82,0.0,0,0.12,0,0,0,1,0,0,1
CLI-003274,0,6,44,37,84.1,65,30.7,22,0,0,1,1.0,3,1,4202.33,0.0,0,0.55,0,0,0,1,0,1,0
CLI-004122,0,9,514,247,48.1,35,27.2,20,2,0,0,0.5,5,0,43848.49,0.0,0,0.5,0,0,0,1,0,1,0
CLI-004044,0,10,440,341,77.5,39,28.0,21,1,0,1,5.2,3,1,29685.5,0.0,0,0.52,0,1,0,0,0,1,0
CLI-002801,0,1,24,21,87.5,86,65.6,17,0,0,0,3.1,5,1,1080.0,0.0,0,0.65,0,0,0,1,1,0,0
CLI-001339,0,13,58,31,53.4,33,15.8,6,2,1,4,13.8,4,0,1385.59,0.0,0,0.38,0,0,0,1,0,0,1
CLI-002858,0,10,10,9,90.0,65,60.0,10,0,0,3,9.2,3,1,276.73,0.0,0,0.62,0,1,0,0,0,1,0
CLI-003814,0,18,42,20,47.6,14,7.1,10,4,0,2,12.6,3,0,1865.09,0.0,0,0.38,0,0,0,1,0,0,1
CLI-001156,0,13,248,165,66.5,57,13.9,9,0,0,0,5.4,5,0,11613.14,0.0,0,0.35,0,1,0,0,0,0,1
CLI-003406,1,10,58,11,19.0,1,0.2,2,3,30,3,7.7,4,3,2548.01,0.1,1,0.08,1,0,0,0,0,1,0
CLI-001093,1,2,25,14,56.0,28,9.8,8,0,1,1,9.7,3,0,714.02,0.02,0,0.5,0,1,0,0,1,0,0
CLI-003875,0,1,11,9,81.8,45,29.9,11,0,0,1,0.5,5,3,315.55,0.0,0,0.69,0,1,0,0,1,0,0
CLI-003070,0,24,11,9,81.8,66,31.6,11,1,1,0,6.3,5,0,311.02,0.0,0,0.69,0,1,0,0,0,0,1
CLI-001380,0,12,1,1,100.0,69,13.7,5,1,1,3,10.5,4,1,12.98,0.0,0,0.62,0,0,0,1,0,1,0
CLI-004320,1,1,22,2,9.1,1,0.2,0,0,8,3,9.4,4,4,487.98,0.27,0,0.0,0,0,0,1,1,0,0
CLI-002131,0,16,10,6,50.0,34,10.7,4,4,1,8,44.7,1,0,126.44,0.0,0,0.5,0,0,0,1,0,0,1
CLI-004311,0,13,329,259,78.7,69,33.7,23,2,0,1,1.2,4,0,29499.5,0.0,0,0.57,0,0,0,1,0,0,1
CLI-004304,0,21,6,3,50.0,5,0.6,3,3,4,2,15.3,4,0,62.79,0.01,0,0.38,0,0,1,0,0,0,1
CLI-002567,1,8,5,3,60.0,56,5.65,2,2,0,1,22.9,3,1,63.41,0.0,0,0.25,0,1,0,0,0,1,0
CLI-003531,0,28,50,40,80.0,48,14.1,5,10,0,5,35.2,3,0,612.92,0.0,0,0.62,0,1,0,0,0,0,1
CLI-002392,0,1,41,27,65.9,21,13.7,3,0,0,2,22.0,5,1,447.49,0.0,0,0.38,0,0,0,1,1,0,0
CLI-001253,1,1,28,0,0.0,0,0.0,0,0,30,0,14.2,3,4,249.56,1.0,1,0.0,1,0,0,0,1,0,0
CLI-000873,0,21,70,40,57.1,17,6.4,10,2,4,4,5.6,3,0,3254.13,0.01,0,0.38,0,0,0,1,0,0,1
CLI-002220,1,3,27,0,0.0,0,0.0,0,0,32,2,10.6,3,0,1215.0,0.36,1,0.0,1,0,0,0,1,0,0
CLI-004807,0,19,894,108,12.1,1,0.1,3,1,30,3,1.1,2,0,67990.64,0.05,1,0.08,1,0,0,0,0,0,1
CLI-000410,0,14,3,1,33.3,1,0.1,2,3,3,2,10.5,1,0,61.73,0.01,0,0.12,0,0,0,1,0,0,1
CLI-000405,0,7,429,210,49.0,8,2.3,10,0,2,0,5.1,3,0,21096.73,0.01,0,0.38,0,1,0,0,0,1,0
CLI-004728,1,2,5,3,60.0,14,0.7,2,1,1,5,19.0,3,0,134.49,0.02,0,0.12,0,1,0,0,1,0,0
CLI-001172,0,15,2,2,100.0,83,35.0,29,0,1,2,5.2,4,0,178.28,0.0,0,0.72,0,1,0,0,0,0,1
CLI-000249,0,1,53,44,83.0,26,5.65,3,0,2,0,7.6,4,1,1344.94,0.07,0,0.19,0,1,0,0,1,0,0
CLI-000642,0,15,9,6,66.7,41,14.9,7,4,2,1,10.5,4,0,239.07,0.0,0,0.44,0,0,0,1,0,0,1
CLI-002709,1,1,41,17,41.5,7,3.3,8,0,1,8,8.7,3,3,1931.48,0.03,0,0.31,1,0,0,0,1,0,0
CLI-004755,0,24,860,359,41.7,1,0.2,5,7,22,0,3.0,5,0,37956.17,0.03,0,0.19,0,0,0,1,0,0,1
CLI-003302,1,2,12,6,50.0,14,5.0,2,0,0,5,18.9,3,2,115.47,0.0,0,0.25,0,1,0,0,1,0,0
CLI-001047,0,13,57,14,24.6,9,2.7,4,3,3,0,1.7,5,0,1425.0,0.01,0,0.25,0,0,0,1,0,0,1
CLI-004789,0,12,54,29,53.7,34,7.6,5,4,0,0,7.6,5,0,1479.12,0.0,0,0.31,0,0,1,0,0,1,0
CLI-002010,0,17,9,5,55.6,34,9.2,5,4,0,2,6.0,4,0,243.7,0.0,0,0.31,0,0,1,0,0,0,1
CLI-000085,0,10,30,9,30.0,12,5.5,5,1,4,3,5.6,4,0,1282.9,0.01,0,0.19,0,0,0,1,0,1,0
CLI-004159,0,5,5,3,60.0,2,1.1,6,1,13,1,4.3,4,0,244.97,0.09,0,0.23,0,1,0,0,0,1,0
CLI-000319,1,1,67,34,50.7,15,5.1,10,2,0,0,1.7,4,4,2655.94,0.0,0,0.38,0,1,0,0,1,0,0
CLI-000944,0,18,8,5,62.5,18,6.2,1,7,1,3,10.5,4,0,267.47,0.0,0,0.06,0,0,0,1,0,0,1
CLI-003501,0,9,108,63,58.3,15,15.1,16,3,3,5,2.8,4,2,6091.21,0.01,0,0.62,0,0,1,0,0,1,0
CLI-000739,1,4,818,271,33.1,7,3.7,18,1,3,0,0.6,5,3,54509.69,0.02,0,0.45,0,0,0,1,0,1,0
CLI-004089,0,16,39,19,48.7,10,5.65,9,7,7,3,7.0,4,0,1758.72,0.01,0,0.35,0,0,1,0,0,0,1
CLI-004364,0,14,59,5,8.5,1,0.4,1,0,6,2,10.5,3,1,665.19,0.01,0,0.12,0,0,0,1,0,0,1
CLI-002697,1,12,5,3,60.0,28,10.5,4,1,1,6,31.2,4,0,57.96,0.0,0,0.5,0,0,0,1,0,1,0
CLI-000933,1,5,7,0,0.0,0,0.0,0,0,56,3,5.1,3,2,458.12,0.37,1,0.0,0,0,0,1,0,1,0
CLI-003241,0,10,51,30,50.0,25,18.8,6,1,0,6,14.6,2,1,1250.91,0.0,0,0.38,1,0,0,0,0,1,0
CLI-001828,0,13,57,14,24.6,1,0.1,11,6,17,0,0.5,5,0,3824.7,0.04,0,0.28,1,0,0,0,0,0,1
CLI-004458,0,11,48,20,41.7,10,2.7,14,1,9,0,4.8,5,0,2380.61,0.03,0,0.54,0,1,0,0,0,1,0
CLI-003934,0,12,43,26,50.0,3,1.8,7,3,20,2,5.8,3,0,1527.12,0.06,0,0.27,0,0,0,1,0,1,0
CLI-002759,1,1,43,15,34.9,16,9.3,3,0,1,5,38.0,1,3,527.84,0.03,0,0.38,1,0,0,0,1,0,0
CLI-001957,0,1,5,4,80.0,55,5.65,10,1,0,0,3.1,5,3,124.8,0.0,0,0.62,0,1,0,0,1,0,0
CLI-002587,1,2,72,8,11.1,1,0.1,1,0,30,3,2.9,4,2,4708.04,0.5,1,0.02,0,0,0,1,1,0,0
CLI-003829,1,3,30,22,73.3,81,48.4,16,0,5,4,8.0,2,1,1544.26,0.06,0,0.62,0,0,0,1,1,0,0
CLI-002186,0,11,2,1,50.0,30,17.3,4,1,3,0,18.3,5,1,23.31,0.01,0,0.5,0,1,0,0,0,1,0
CLI-000018,0,12,71,60,84.5,110,37.9,10,0,0,4,14.6,3,0,2032.97,0.0,0,0.62,0,1,0,0,0,1,0
CLI-003076,1,1,1,1,100.0,16,2.5,4,0,7,2,18.5,4,3,9.4,0.23,0,0.5,0,1,0,0,1,0,0
CLI-002536,1,12,61,15,24.6,1,0.4,6,4,30,10,16.2,3,1,1539.45,0.08,1,0.38,1,0,0,0,0,1,0
CLI-001751,0,14,47,41,87.2,51,33.8,11,3,1,1,10.5,4,0,1083.45,0.0,0,0.69,0,0,0,1,0,0,1
CLI-004652,0,18,47,22,46.8,23,7.2,5,1,1,0,7.9,5,0,1350.04,0.0,0,0.31,0,0,0,1,0,0,1
CLI-003658,0,8,49,29,59.2,21,6.5,9,3,0,0,7.5,3,0,1253.3,0.0,0,0.56,0,0,1,0,0,1,0
CLI-000211,0,16,58,35,60.3,48,5.65,7,1,2,5,18.0,3,0,1582.6,0.0,0,0.44,0,0,0,1,0,0,1
CLI-001636,0,4,48,39,81.2,68,51.7,12,0,4,0,5.2,5,3,1013.07,0.03,0,0.75,0,0,0,1,0,1,0
CLI-003482,0,4,157,73,46.5,14,6.5,13,1,0,0,5.6,5,0,7510.64,0.0,0,0.5,0,0,0,1,0,1,0
CLI-000800,0,1,11,5,45.5,1,0.3,9,0,11,4,6.7,2,0,464.47,0.37,0,0.35,1,0,0,0,1,0,0
CLI-004015,0,6,4,2,50.0,42,5.65,6,1,2,4,13.4,3,0,97.76,0.01,0,0.38,0,1,0,0,0,1,0
CLI-001513,1,12,5,1,50.0,1,0.1,6,4,10,4,7.4,2,0,212.24,0.03,0,0.23,0,0,0,1,0,1,0
CLI-002199,1,1,51,41,80.4,73,27.6,6,0,1,2,11.1,4,2,1272.36,0.03,0,0.38,0,1,0,0,1,0,0
CLI-002471,0,6,198,108,54.5,28,6.9,13,0,0,4,4.5,3,1,8945.54,0.0,0,0.5,0,1,0,0,0,1,0
CLI-002866,0,17,1,1,100.0,61,37.3,5,2,1,4,19.5,1,0,32.11,0.0,0,0.31,1,0,0,0,0,0,1
CLI-000583,0,15,267,134,50.2,23,10.3,16,3,1,1,6.1,5,0,14780.41,0.0,0,0.62,0,0,1,0,0,0,1
CLI-003547,0,22,52,28,53.8,37,17.8,7,6,2,0,7.8,3,0,1233.97,0.0,0,0.44,0,0,1,0,0,0,1
CLI-002046,0,4,844,533,63.2,14,3.5,22,1,0,2,3.7,4,2,68015.99,0.0,0,0.55,0,0,0,1,0,1,0
CLI-004760,0,14,10,2,20.0,1,0.4,2,2,30,1,6.9,4,1,124.37,0.07,1,0.25,0,0,0,1,0,0,1
CLI-000775,1,3,7,5,71.4,45,17.3,3,0,1,1,23.2,5,2,79.49,0.01,0,0.38,0,0,0,1,1,0,0
CLI-000797,0,6,36,16,44.4,7,3.0,7,0,7,0,1.9,5,0,770.29,0.04,0,0.44,0,0,0,1,0,1,0
CLI-002408,0,8,108,57,52.8,30,6.2,3,2,1,2,25.9,3,0,1271.92,0.0,0,0.38,0,0,0,1,0,1,0
CLI-003923,0,13,20,2,10.0,1,0.4,3,4,18,3,12.6,4,0,443.83,0.05,0,0.19,1,0,0,0,0,0,1
CLI-000371,0,20,4,1,25.0,9,6.6,3,4,8,4,33.9,2,0,46.42,0.01,0,0.38,1,0,0,0,0,0,1
CLI-004971,1,3,407,86,21.1,1,0.1,1,0,30,3,6.6,4,1,18013.75,0.33,1,0.04,0,0,0,1,1,0,0
CLI-001004,0,14,33,13,39.4,1,0.3,5,2,5,2,10.7,3,0,793.24,0.01,0,0.31,0,0,0,1,0,0,1
CLI-001695,0,19,10,4,40.0,18,1.8,2,4,5,3,27.9,2,0,134.17,0.01,0,0.25,0,0,0,1,0,0,1
CLI-001282,0,7,30,16,53.3,13,3.8,6,0,1,6,10.5,3,0,1224.4,0.0,0,0.23,0,0,0,1,0,1,0
CLI-001794,0,13,53,7,13.2,1,0.1,2,3,23,1,6.6,1,0,2185.58,0.06,0,0.08,0,0,0,1,0,0,1
CLI-004136,0,18,30,12,40.0,3,1.3,0,3,15,5,16.2,2,1,773.71,0.03,0,0.0,0,0,0,1,0,0,1
CLI-000619,1,1,35,8,22.9,2,0.1,4,0,4,4,7.9,3,2,842.3,0.13,0,0.25,1,0,0,0,1,0,0
CLI-004537,0,4,110,91,82.7,43,5.65,7,1,2,0,6.0,5,2,2636.3,0.02,0,0.44,0,0,0,1,0,1,0
CLI-002552,0,15,9,4,44.4,1,0.3,2,5,7,2,29.6,3,0,122.46,0.02,0,0.25,0,0,0,1,0,0,1
CLI-001283,0,2,15,6,40.0,4,0.7,4,0,9,0,7.4,5,2,373.49,0.15,0,0.25,0,0,0,1,1,0,0
CLI-004150,0,12,43,28,65.1,38,22.2,9,2,1,0,10.1,5,0,1227.45,0.0,0,0.56,0,1,0,0,0,1,0
CLI-002699,1,19,2,1,50.0,26,6.2,2,1,1,6,35.8,2,0,28.07,0.0,0,0.25,0,0,0,1,0,0,1
CLI-000258,1,2,31,11,35.5,15,5.65,8,0,1,4,11.9,3,1,556.56,0.02,0,0.5,0,0,0,1,1,0,0
CLI-004399,0,12,4,1,25.0,14,5.3,2,4,0,4,27.5,2,0,47.29,0.0,0,0.25,1,0,0,0,0,1,0
CLI-004294,0,29,24,9,37.5,8,0.8,5,7,4,2,14.9,4,0,581.23,0.0,0,0.31,0,0,1,0,0,0,1
CLI-001558,0,9,8,5,62.5,28,2.6,3,1,1,0,10.5,5,1,82.72,0.0,0,0.38,0,0,0,1,0,1,0
CLI-004504,1,13,229,0,0.0,0,0.0,0,0,66,4,3.7,4,1,9922.74,0.17,1,0.0,0,0,0,1,0,0,1
CLI-000661,0,17,16,3,18.8,4,1.1,3,3,1,2,8.9,4,0,481.22,0.0,0,0.19,0,0,0,1,0,0,1
CLI-003180,0,5,36,12,33.3,4,0.8,5,1,5,5,15.2,3,0,867.1,0.03,0,0.31,0,0,0,1,0,1,0
CLI-002629,1,8,57,27,47.4,10,2.5,5,0,1,3,24.2,3,0,723.14,0.0,0,0.62,0,0,0,1,0,1,0
CLI-000599,0,17,10,7,70.0,17,9.6,8,3,3,3,16.8,2,0,236.45,0.01,0,0.5,0,0,0,1,0,0,1
CLI-003827,0,19,14,8,57.1,14,10.6,10,4,0,2,4.3,5,0,745.7,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003087,0,13,438,139,31.7,11,4.1,11,2,0,1,1.9,5,0,18445.29,0.0,0,0.42,0,0,0,1,0,0,1
CLI-001951,1,7,10,3,30.0,2,1.3,6,1,4,8,16.7,1,0,223.78,0.02,0,0.38,1,0,0,0,0,1,0
CLI-001812,1,22,382,116,30.4,11,0.6,3,3,2,4,5.4,3,0,14753.68,0.0,0,0.12,0,0,0,1,0,0,1
CLI-004839,1,1,1,1,50.0,13,5.6,1,0,5,5,44.7,1,2,10.63,0.17,0,0.12,1,0,0,0,1,0,0
CLI-000391,0,20,72,38,52.8,45,8.8,8,4,0,0,1.0,4,0,3343.2,0.0,0,0.31,0,0,0,1,0,0,1
CLI-003856,0,25,36,10,27.8,11,5.6,5,8,4,0,7.2,4,0,1634.1,0.01,0,0.19,0,0,0,1,0,0,1
CLI-001987,0,29,1,1,100.0,39,12.2,1,8,1,6,38.5,3,0,15.3,0.0,0,0.12,0,1,0,0,0,0,1
CLI-002944,0,20,39,14,35.9,1,0.2,4,2,2,3,13.6,4,0,903.27,0.0,0,0.25,0,0,0,1,0,0,1
CLI-003371,0,10,24,18,75.0,49,9.3,14,2,1,0,3.4,4,1,926.84,0.0,0,0.54,0,1,0,0,0,1,0
CLI-000208,0,21,10,3,30.0,1,0.1,4,3,3,2,10.2,4,0,260.72,0.0,0,0.25,0,0,1,0,0,0,1
CLI-001727,0,10,52,33,63.5,28,4.1,5,2,7,2,19.3,3,0,1203.39,0.02,0,0.31,0,0,0,1,0,1,0
CLI-000081,0,18,95,65,50.0,15,6.4,16,3,0,4,2.1,5,0,10041.03,0.0,0,0.4,0,0,0,1,0,0,1
CLI-002236,0,11,1,1,100.0,42,10.5,4,0,1,4,24.2,4,0,12.28,0.0,0,0.5,0,1,0,0,0,1,0
CLI-003411,0,18,20,18,50.0,84,93.7,15,6,1,0,12.5,3,0,563.48,0.0,0,0.94,0,0,1,0,0,0,1
CLI-004506,1,1,47,9,19.1,4,1.3,3,0,3,3,17.3,3,1,867.56,0.1,0,0.19,0,0,0,1,1,0,0
CLI-004199,0,17,49,26,53.1,16,2.5,6,5,2,5,15.9,3,0,1235.45,0.0,0,0.38,0,0,0,1,0,0,1
CLI-003485,0,6,25,5,20.0,5,1.8,3,1,11,0,10.5,5,1,558.52,0.06,0,0.19,1,0,0,0,0,1,0
CLI-000854,0,23,4,1,25.0,1,0.1,0,11,4,4,26.7,3,0,40.34,0.01,0,0.0,0,0,0,1,0,0,1
CLI-002812,0,7,519,83,16.0,1,0.1,2,0,13,0,7.7,3,0,21384.94,0.06,0,0.08,0,0,0,1,0,1,0
CLI-003242,0,6,28,4,14.3,4,5.65,1,3,5,0,4.4,4,1,1260.0,0.03,0,0.04,1,0,0,0,0,1,0
CLI-004884,0,4,17,8,47.1,21,5.65,3,2,1,0,21.9,3,0,223.48,0.01,0,0.38,0,0,0,1,0,1,0
CLI-001984,0,15,10,3,30.0,2,0.7,2,4,5,1,33.1,3,1,121.47,0.01,0,0.25,0,0,0,1,0,0,1
CLI-003650,0,17,3,2,66.7,41,33.6,3,4,0,0,16.1,5,0,38.27,0.0,0,0.38,0,0,1,0,0,0,1
CLI-003941,0,18,48,30,62.5,20,12.9,13,2,0,4,3.6,2,1,4048.98,0.0,0,0.32,1,0,0,0,0,0,1
CLI-000448,0,17,7,6,85.7,74,76.3,5,0,1,0,7.7,5,0,104.6,0.0,0,0.62,0,1,0,0,0,0,1
CLI-004800,0,11,59,15,25.4,1,0.1,4,3,30,6,12.7,2,0,1481.82,0.09,1,0.25,0,0,0,1,0,1,0
CLI-002514,0,4,2,2,100.0,69,21.3,4,0,0,5,16.0,3,3,54.7,0.0,0,0.25,0,1,0,0,0,1,0
CLI-003116,0,11,1,1,100.0,61,51.5,6,4,0,4,16.4,4,1,25.0,0.0,0,0.38,0,0,1,0,0,1,0
CLI-000051,0,4,27,23,50.0,61,29.3,11,0,1,1,10.9,3,1,583.65,0.01,0,0.69,0,1,0,0,0,1,0
CLI-001996,0,4,23,14,60.9,32,13.1,3,0,1,0,8.7,4,2,616.85,0.01,0,0.19,0,0,0,1,0,1,0
CLI-004145,0,27,6,4,66.7,39,15.5,7,3,1,0,7.2,5,0,174.47,0.0,0,0.44,0,0,0,1,0,0,1
CLI-002802,0,11,155,52,33.5,8,1.0,7,1,2,4,6.2,2,0,6856.45,0.01,0,0.27,1,0,0,0,0,1,0
CLI-004639,0,1,151,45,29.8,10,7.0,5,0,1,4,5.6,3,0,5995.72,0.03,0,0.19,0,0,0,1,1,0,0
CLI-002773,0,10,84,59,70.2,45,9.6,7,4,2,1,12.2,5,1,2086.0,0.01,0,0.44,0,0,1,0,0,1,0
CLI-002195,0,5,50,33,66.0,14,4.1,3,0,1,0,9.3,4,3,1308.18,0.01,0,0.19,0,1,0,0,0,1,0
CLI-004129,0,10,2,1,50.0,3,0.2,5,3,8,6,14.2,2,1,37.67,0.03,0,0.31,0,0,0,1,0,1,0
CLI-001289,1,1,4,1,25.0,1,0.1,2,0,30,9,18.8,2,1,86.8,1.0,1,0.12,0,0,0,1,1,0,0
CLI-000956,0,6,1,1,100.0,1,0.1,1,2,6,0,10.5,5,0,12.0,0.03,0,0.12,0,0,0,1,0,1,0
CLI-002674,0,3,32,24,75.0,42,26.7,10,0,1,2,13.1,4,2,868.77,0.01,0,0.62,0,1,0,0,1,0,0
CLI-003403,0,12,109,82,75.2,20,18.8,8,2,3,0,4.4,3,2,5068.95,0.01,0,0.31,0,1,0,0,0,1,0
CLI-000104,1,3,36,9,25.0,3,0.4,7,0,3,3,3.5,2,2,1745.29,0.03,0,0.27,1,0,0,0,1,0,0
CLI-002365,1,2,41,23,56.1,17,2.7,6,0,0,4,5.2,4,2,1761.14,0.0,0,0.23,0,0,0,1,1,0,0
CLI-004677,0,1,6,4,66.7,31,18.8,9,0,0,1,14.6,3,1,147.33,0.0,0,0.56,0,0,0,1,1,0,0
CLI-002906,0,11,8,5,62.5,38,20.7,8,3,0,3,11.6,4,0,206.9,0.0,0,0.5,0,0,1,0,0,1,0
CLI-001983,0,14,7,5,71.4,63,5.65,11,3,0,0,11.6,4,0,170.57,0.0,0,0.69,0,0,0,1,0,0,1
CLI-000747,0,11,3,1,33.3,1,0.3,2,4,1,0,17.6,4,0,31.53,0.0,0,0.25,0,0,0,1,0,1,0
CLI-002283,0,12,130,67,51.5,31,5.65,16,2,1,1,2.1,3,0,9737.65,0.0,0,0.4,0,0,0,1,0,1,0
CLI-001164,0,2,211,156,73.9,61,11.8,19,0,1,0,1.4,5,1,19291.93,0.02,0,0.48,0,0,0,1,1,0,0
CLI-002477,0,7,16,8,50.0,4,1.4,2,0,1,5,10.5,2,0,678.01,0.0,0,0.08,1,0,0,0,0,1,0
CLI-003105,1,4,193,115,59.6,20,5.65,8,0,1,1,10.5,3,2,8911.93,0.01,0,0.31,0,0,0,1,0,1,0
CLI-000872,1,9,52,22,42.3,4,0.7,10,2,12,3,11.3,2,0,2407.0,0.04,0,0.38,1,0,0,0,0,1,0
CLI-001837,1,14,49,44,89.8,85,17.2,4,2,2,6,10.5,2,0,740.88,0.0,0,0.5,1,0,0,0,0,0,1
CLI-003439,1,7,27,5,18.5,5,2.0,6,2,6,4,12.3,3,2,567.54,0.03,0,0.38,0,0,0,1,0,1,0
CLI-000903,0,8,1,1,100.0,26,9.8,4,1,0,1,10.5,4,0,11.67,0.0,0,0.5,0,0,0,1,0,1,0
CLI-000463,0,16,3,3,100.0,89,24.4,4,4,0,0,23.3,4,0,39.27,0.0,0,0.5,0,0,1,0,0,0,1
CLI-001003,0,25,133,80,60.2,19,4.0,12,6,1,1,5.0,4,0,6262.75,0.0,0,0.46,0,0,0,1,0,0,1
CLI-003054,1,12,59,12,20.3,3,0.2,5,6,16,1,11.5,4,2,1662.46,0.04,0,0.31,1,0,0,0,0,1,0
CLI-003339,0,13,6,4,66.7,38,19.4,5,2,0,0,16.2,4,0,72.5,0.0,0,0.62,0,0,0,1,0,0,1
CLI-002100,0,7,7,4,57.1,17,7.2,6,1,1,2,2.1,3,0,369.48,0.0,0,0.23,0,0,0,1,0,1,0
CLI-003942,0,10,41,23,56.1,15,7.3,5,1,1,2,17.4,3,1,1079.8,0.0,0,0.31,0,0,0,1,0,1,0
CLI-001408,1,5,4,2,50.0,23,10.9,4,0,3,7,12.2,3,1,96.95,0.02,0,0.25,1,0,0,0,0,1,0
CLI-001607,0,14,29,10,34.5,5,2.2,11,3,3,1,9.2,4,0,812.24,0.01,0,0.69,0,0,0,1,0,0,1
CLI-003367,0,13,22,10,45.5,22,10.4,18,1,2,0,0.5,4,0,1630.14,0.01,0,0.45,0,0,0,1,0,0,1
CLI-001187,0,11,50,34,68.0,72,50.4,12,2,1,0,11.0,5,1,1559.64,0.0,0,0.75,0,1,0,0,0,1,0
CLI-000765,1,9,55,0,0.0,0,0.0,0,0,143,5,19.2,3,0,901.02,0.53,1,0.0,1,0,0,0,0,1,0
CLI-003714,0,15,10,5,50.0,33,22.0,6,2,1,5,13.3,3,0,282.74,0.0,0,0.38,0,1,0,0,0,0,1
CLI-001466,0,29,51,38,74.5,82,55.6,22,9,1,2,2.8,4,0,4026.32,0.0,0,0.55,0,0,0,1,0,0,1
CLI-004442,0,9,10,5,50.0,11,4.8,4,3,3,0,7.1,5,2,154.23,0.01,0,0.5,0,0,1,0,0,1,0
CLI-004783,0,12,8,3,37.5,4,2.0,7,2,1,0,0.5,5,0,294.23,0.0,0,0.27,0,0,0,1,0,1,0
CLI-003079,1,14,121,98,81.0,71,9.7,8,3,3,3,9.8,3,0,3289.48,0.01,0,0.5,0,1,0,0,0,0,1
CLI-000915,1,5,58,15,50.0,1,0.2,1,0,30,3,7.4,3,3,1844.54,0.2,1,0.04,0,1,0,0,0,1,0
CLI-003621,1,7,4,0,0.0,0,0.0,0,0,54,2,27.0,4,2,46.65,0.26,1,0.0,0,0,0,1,0,1,0
CLI-002720,0,13,30,25,83.3,60,48.0,15,2,3,1,10.5,4,0,1650.19,0.01,0,0.58,0,0,0,1,0,0,1
