client_id,valeur_vie_client_eur,anciennete_mois,sieges_souscrits,utilisateurs_actifs,taux_adoption_pct,connexions_30j,heures_usage_30j,fonctionnalites_utilisees,nb_integrations,derniere_connexion_jours,tickets_support_90j,delai_reponse_support_h,csat,retards_paiement_12m,revenu_mensuel_recurrent_eur,inactivite_relative,inactif_30j,taux_fonctionnalites,jour_souscription_l,jour_souscription_m,jour_souscription_me,jour_souscription_j,jour_souscription_v,jour_souscription_s,jour_souscription_d,secteur_te,secteur_fi,secteur_co,secteur_sa,secteur_in,secteur_pb,secteur_en,pays_fr,pays_es,pays_ca,pays_de,pays_ch,pays_be,taille_entreprise_tpe,taille_entreprise_pme,taille_entreprise_eti,taille_entreprise_ge,plan_str,plan_pro,plan_bus,plan_ent,couleur_theme_interface_c,couleur_theme_interface_ve,couleur_theme_interface_b,couleur_theme_interface_v,couleur_theme_interface_s,code_datacenter_eu_w1,code_datacenter_eu_w3,code_datacenter_us_e1,code_datacenter_ap_s1,groupe_experimentation_a,groupe_experimentation_b,groupe_experimentation_c,polarite_csm_alerte,polarite_csm_neutre,polarite_csm_positif,polarite_csm_absent,niveau_anciennete_recent,niveau_anciennete_etabli,niveau_anciennete_ancien
CLI-000903,300.0,8,1,1,100.0,26,9.8,4,1,0,1,10.5,4,0,11.67,0.0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
CLI-000250,90543.0,9,145,54,37.2,8,3.1,18,2,3,10,6.1,1,2,11041.86,0.01,0,0.45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-003671,7102.0,20,32,14,43.8,3,0.3,3,3,13,0,20.4,4,0,393.68,0.02,0,0.38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
CLI-004093,7188.0,6,18,9,50.0,1,0.4,6,2,11,2,9.2,2,2,796.94,0.06,0,0.23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-003599,300.0,3,3,1,33.3,1,0.1,0,2,11,4,19.2,3,3,29.93,0.12,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
CLI-001396,56716.0,20,128,67,52.3,30,20.4,9,6,0,3,12.6,4,0,3458.3,0.0,0,0.56,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
CLI-000994,300.0,1,7,2,28.6,2,0.3,1,0,0,7,38.2,2,2,71.43,0.0,0,0.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
CLI-002946,4439.0,16,9,7,50.0,61,43.2,1,7,2,3,32.0,4,0,98.43,0.0,0,0.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
CLI-002878,359630.0,6,53,32,60.4,21,1.0,16,0,1,4,10.5,3,3,5221.11,0.01,0,0.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-002306,4385.0,14,23,15,65.2,33,5.65,3,0,1,2,18.5,4,0,254.64,0.0,0,0.38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
CLI-003601,1565.0,8,8,4,50.0,17,7.3,3,1,2,0,13.2,5,2,106.03,0.01,0,0.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
CLI-002368,4706.0,21,5,3,60.0,19,6.4,5,11,4,0,7.9,4,0,124.77,0.01,0,0.31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CLI-004091,73497.0,15,195,142,72.8,43,25.7,3,0,2,0,19.0,4,0,2716.08,0.0,0,0.38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
CLI-000506,10277.0,11,34,10,29.4,15,10.7,2,1,1,0,11.5,4,1,404.28,0.0,0,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
CLI-003388,5376.0,15,7,3,42.9,19,1.0,6,4,0,3,15.8,4,0,177.18,0.0,0,0.38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
CLI-002200,204564.0,6,242,51,21.1,7,3.6,17,1,1,2,6.5,2,0,16631.2,0.01,0,0.42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
CLI-000208,3421.0,21,10,3,30.0,1,0.1,4,3,3,2,10.2,4,0,260.72,0.0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
CLI-001441,3993.0,5,8,4,50.0,25,8.5,17,3,0,0,0.6,3,1,347.8,0.0,0,0.65,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
CLI-000625,11500.0,1,38,16,42.1,17,2.4,8,0,1,2,13.9,3,1,1001.74,0.03,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
CLI-003514,43999.0,8,27,14,51.9,23,7.0,8,0,1,5,6.2,5,3,1166.46,0.0,0,0.31,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
CLI-002958,152851.0,23,205,25,50.0,1,0.4,6,5,30,0,5.8,3,0,9320.18,0.04,1,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CLI-002688,12908.0,8,35,26,74.3,67,30.5,12,2,1,0,1.8,4,4,1431.05,0.0,0,0.46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-002379,10903.0,13,28,24,85.7,65,41.6,9,3,0,2,9.4,3,0,699.79,0.0,0,0.56,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
CLI-004042,16418.0,11,8,2,25.0,1,0.1,8,0,1,1,4.1,4,0,426.01,0.0,0,0.31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
CLI-003627,19044.0,8,31,24,77.4,37,21.1,10,3,0,1,10.4,3,2,893.26,0.0,0,0.62,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
CLI-000480,7914.0,14,16,8,50.0,16,5.65,2,0,2,8,20.9,1,0,357.44,0.0,0,0.12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
CLI-001493,3403.0,10,11,3,27.3,4,1.3,2,3,14,1,16.4,3,0,133.89,0.05,0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-002115,1423.0,9,8,5,62.5,27,1.4,3,1,1,0,23.2,4,0,108.43,0.0,0,0.38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
CLI-000234,3011.0,7,1,1,100.0,53,37.4,14,1,2,1,10.5,4,0,41.26,0.01,0,0.54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
CLI-001870,682.0,6,11,6,54.5,22,2.0,3,0,2,5,37.4,1,1,118.85,0.01,0,0.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLI-000697,2656.0,9,10,6,60.0,47,28.4,14,1,0,4,10.1,4,0,462.65,0.0,0,0.54,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
CLI-000575,1195.0,5,6,3,50.0,20,4.2,5,1,4,2,11.4,3,2,132.43,0.03,0,0.31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
CLI-000798,4170.0,1,35,17,48.6,19,8.9,5,0,2,1,10.5,5,0,726.45,0.07,0,0.31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CLI-003585,1342.0,1,23,8,34.8,1,0.1,1,0,30,3,16.4,2,2,409.12,1.0,1,0.06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
CLI-002625,685.0,15,10,4,40.0,16,1.3,2,3,1,1,18.4,4,0,83.56,0.0,0,0.25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
CLI-003966,2873.0,11,7,0,0.0,0,0.0,0,0,58,4,22.1,1,1,175.0,0.18,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-002316,8308.0,12,53,13,24.5,7,5.0,8,1,7,2,16.2,2,1,1266.42,0.02,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
CLI-002367,1751.0,8,5,4,80.0,33,12.6,8,0,1,4,16.5,2,0,125.64,0.0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-004401,12981.0,7,18,13,72.2,67,23.7,6,1,1,1,5.4,3,0,465.59,0.0,0,0.38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
CLI-000296,6100.0,16,11,3,27.3,7,0.4,1,3,3,2,18.9,3,0,130.51,0.01,0,0.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI-003265,164305.0,16,200,119,59.5,27,4.7,7,3,0,0,1.8,5,0,5565.88,0.0,0,0.44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
CLI-001304,3248.0,16,7,4,57.1,33,19.3,4,3,2,2,19.3,5,0,79.23,0.0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
CLI-004665,22237.0,9,29,9,31.0,8,1.0,11,5,1,10,4.0,3,1,2465.35,0.0,0,0.28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
CLI-004824,32615.0,22,50,19,38.0,19,8.1,2,3,1,5,34.6,3,0,710.25,0.0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-001872,124360.0,12,386,165,42.7,6,1.6,9,3,9,5,6.6,2,1,12638.26,0.02,0,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-002895,1477756.0,9,806,413,50.0,37,12.5,1,2,1,0,5.5,4,0,54610.36,0.0,0,0.02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
CLI-001049,16880.0,8,7,4,57.1,18,4.9,11,2,0,1,7.8,1,3,298.33,0.0,0,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
CLI-004271,32377.0,3,29,8,27.6,1,0.3,8,1,23,0,2.2,5,0,1361.52,0.26,0,0.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CLI-001604,100016.0,9,56,30,53.6,17,9.7,8,2,1,4,12.7,3,1,1434.95,0.0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
CLI-000213,3623.0,10,6,4,66.7,20,6.5,11,3,1,5,12.6,2,0,276.13,0.0,0,0.42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
CLI-001287,2104.0,11,6,4,66.7,48,24.6,7,0,3,1,14.8,3,0,171.03,0.01,0,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
CLI-002152,109139.0,11,142,44,31.0,9,2.0,9,0,1,0,5.4,4,0,6337.93,0.0,0,0.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
CLI-000754,8986.0,12,29,18,62.1,44,24.4,3,2,1,1,18.6,4,0,421.49,0.0,0,0.38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
CLI-002126,1870.0,2,3,1,33.3,1,0.1,0,1,11,2,10.7,3,0,78.64,0.18,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
CLI-002329,309033.0,8,412,259,62.9,33,20.3,21,2,1,5,3.8,3,0,31405.82,0.0,0,0.52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-000013,11350.0,2,44,6,13.6,1,0.2,3,0,14,3,14.9,3,1,1064.77,0.23,0,0.19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
CLI-000032,31266.0,1,102,14,50.0,1,0.1,2,0,18,2,8.8,3,1,2242.92,0.6,0,0.12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
CLI-001978,19828.0,14,32,9,28.1,1,0.1,9,5,10,5,5.0,2,1,1209.05,0.02,0,0.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI-003967,3922.0,4,13,6,46.2,23,7.5,6,1,1,3,14.4,5,4,341.6,0.01,0,0.38,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
CLI-000444,1741.0,12,7,3,42.9,10,3.0,3,1,3,2,30.2,2,0,70.79,0.01,0,0.38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-000665,67782.0,1,89,0,0.0,0,0.0,0,0,30,0,4.1,3,2,3757.29,1.0,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
CLI-004587,3166.0,11,8,5,62.5,27,7.6,4,2,1,1,10.1,3,0,200.0,0.0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
CLI-004496,34735.0,1,26,23,88.5,68,56.9,16,0,1,2,1.9,3,3,1114.72,0.03,0,0.62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
CLI-000079,476670.0,6,405,325,80.2,33,10.7,8,2,1,4,5.9,2,0,32400.0,0.01,0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
CLI-002509,8898.0,5,22,0,0.0,0,0.0,0,0,56,0,8.3,5,1,638.3,0.37,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
CLI-001925,7503.0,4,26,10,38.5,5,0.9,5,0,15,1,14.5,5,2,571.87,0.12,0,0.31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
CLI-001545,310.0,4,4,2,50.0,12,5.7,4,0,2,1,20.5,5,5,34.41,0.02,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-002060,6942.0,12,26,13,50.0,40,22.0,3,2,1,2,23.2,3,1,338.62,0.0,0,0.38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
CLI-002364,22440.0,5,37,29,78.4,58,5.65,8,1,3,10,10.5,3,4,977.34,0.02,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
CLI-001328,52781.0,19,48,37,77.1,51,27.5,8,6,0,0,4.8,5,0,2383.95,0.0,0,0.31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
CLI-003956,264084.0,11,214,0,0.0,0,0.0,0,0,72,2,6.6,3,0,10388.83,0.22,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
CLI-002392,10274.0,1,41,27,65.9,21,13.7,3,0,0,2,22.0,5,1,447.49,0.0,0,0.38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CLI-000386,478798.0,3,468,128,27.4,1,0.1,1,0,30,7,4.9,2,1,29194.97,0.33,1,0.02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
CLI-000295,4221.0,21,9,5,55.6,24,16.1,6,5,2,3,15.2,3,0,233.96,0.0,0,0.38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CLI-003707,51200.0,26,32,17,53.1,30,17.8,6,3,1,5,18.1,2,0,1007.09,0.0,0,0.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CLI-003271,21472.0,12,50,40,80.0,58,29.3,6,4,2,3,32.7,3,0,623.47,0.01,0,0.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
CLI-000179,1126653.0,14,671,211,31.4,1,0.1,7,1,11,7,10.5,4,0,54958.69,0.03,0,0.18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
CLI-002560,5000.0,13,10,6,60.0,37,25.7,5,1,0,0,10.5,5,0,254.06,0.0,0,0.31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
CLI-003281,231570.0,6,174,24,13.8,1,0.1,6,2,8,7,4.4,2,2,12836.49,0.04,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
CLI-002088,197453.0,17,167,126,75.4,43,19.3,9,6,0,0,11.1,4,0,5016.59,0.0,0,0.56,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
CLI-003830,283751.0,15,66,0,0.0,0,0.0,0,0,144,2,3.3,3,0,6529.01,0.32,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
CLI-004398,761.0,1,7,5,71.4,51,11.2,2,0,1,1,20.0,3,2,66.27,0.03,0,0.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
CLI-003722,549.0,1,8,6,75.0,46,22.5,6,0,0,3,14.5,3,1,167.53,0.0,0,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
CLI-002357,14743.0,21,9,4,44.4,26,13.9,13,5,1,2,4.3,3,0,749.12,0.0,0,0.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
CLI-003616,62810.0,14,58,12,20.7,1,0.3,3,5,5,0,7.3,4,0,1367.82,0.01,0,0.19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
CLI-003752,2619.0,13,20,4,20.0,6,1.1,4,1,2,5,15.1,2,1,399.21,0.01,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
CLI-000760,436.0,1,3,1,33.3,10,1.3,4,0,0,2,3.5,4,1,106.41,0.0,0,0.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
